irn,identifier,title,title_length,number_of_images,media_irn,media_title,media_type,contentUrl,thumbnailUrl,rights_title,width,height,description,cleanDescription,observedDimension,creator,createdDate,createdPlace,lat,long,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine,qualityScore,CO_url,CO_url_text
1417082,RB000261,Folio of Plates to Captain Cook's Voyages undertaken in the years: 1776-1777-1778-1779 and 1780,95,,370570,RB000261; Folio of Plates to Captain Cook's Voyages undertaken in the years : 1776-1777-1778-1779 and 1780; 1784; Lords Commissioners of the Admiralty; leather bound book; printing paper; printing; United Kingdom ; view 02,ImageObject,https://media.tepapa.govt.nz/collection/370570/full,https://media.tepapa.govt.nz/collection/370570/thumb,CC BY-NC-ND 4.0,6636,4956,,,"Overall: 560mm (height), 469mm (length), 36mm (depth)","Lords Commissioners of the Admiralty (publisher), John Webber (artist)",1784,United Kingdom,54.0,-4.5,printing,leather bound book,"printing paper, ink, leather",rare books,,"Indigenous peoples, Ocean travel, Pacific Ocean, New Zealand, Tasmania, Mangaia",,Gift of Charles Rooking Carter,7.5,https://collections.tepapa.govt.nz/object/1417082,Te Papa Collections Online
1417192,RB000371,Ko te Kawenata Hou o to tatou Ariki te Kai Wakaora a Ihu Karaiti : he mea wakamaori i te reo Kariki,99,,273690,TMP011984; KO TE KAWENATA HOU   [The New Testament]; 1837; Church Missionary Society ; view 2,ImageObject,https://media.tepapa.govt.nz/collection/273690/full,https://media.tepapa.govt.nz/collection/273690/thumb,CC BY-NC-ND 4.0,5405,7214,,,"Open: 300mm (width), 220mm (height)","Church Missionary Society (publisher), Bishop William Williams (translator)",1837,New Zealand,-42.0,174.0,printing,leather bound book,"printing paper, ink, leather",rare books,"Anglican, New Zealand, Māori",,,"Bequest of William Colenso, 1899",6.1666665,https://collections.tepapa.govt.nz/object/1417192,Te Papa Collections Online
1417192,RB000371,Ko te Kawenata Hou o to tatou Ariki te Kai Wakaora a Ihu Karaiti : he mea wakamaori i te reo Kariki,99,,243568,TMP011984; KO TE KAWENATA HOU   [The New Testament]; 1837; Church Missionary Society ; view 1; without frame,ImageObject,https://media.tepapa.govt.nz/collection/243568/full,https://media.tepapa.govt.nz/collection/243568/thumb,CC BY-NC-ND 4.0,3683,5950,,,"Open: 300mm (width), 220mm (height)","Church Missionary Society (publisher), Bishop William Williams (translator)",1837,New Zealand,-42.0,174.0,printing,leather bound book,"printing paper, ink, leather",rare books,"Anglican, New Zealand, Māori",,,"Bequest of William Colenso, 1899",6.1666665,https://collections.tepapa.govt.nz/object/1417192,Te Papa Collections Online
1428394,RB001072,Australian and New Zealand gazette,34,,349999,RB001072; Australian and New Zealand gazette; 1852; Alexander Elder Murray,ImageObject,https://media.tepapa.govt.nz/collection/349999/full,https://media.tepapa.govt.nz/collection/349999/thumb,No Known Copyright Restrictions,3064,4866,,,"Overall: 220mm (width), 318mm (height), 48mm (depth)",Alexander Elder Murray (publisher),1852,London,51.5,-0.167,printing,leather bound book,"printing paper, ink, leather","rare books, journals",,"Journalism, Correspondence","Shipping, Business enterprises, Australia, New Zealand",Gift of Charles Rooking Carter,6.1666665,https://collections.tepapa.govt.nz/object/1428394,Te Papa Collections Online
1466269,RB001169,Manual of the birds of New Zealand,34,,360225,"RB001169; Manual of the birds of New Zealand; 1882; Buller, Walter Lawry ; view 1",ImageObject,https://media.tepapa.govt.nz/collection/360225/full,https://media.tepapa.govt.nz/collection/360225/thumb,No Known Copyright Restrictions,4602,6689,,,"Overall: 157mm (width), 244mm (length), 14mm (depth)","Sir Walter Buller (author), George Didsbury (printer), Johannes Keulemans (illustrator)",1882,"New Zealand, Wellington",-42.0,174.0,printing,bound book,"printing paper, ink",rare books,Biology,New Zealand,,"Bequest of Clarance West, 2004",6.0,https://collections.tepapa.govt.nz/object/1466269,Te Papa Collections Online
1466269,RB001169,Manual of the birds of New Zealand,34,,360226,"RB001169; Manual of the birds of New Zealand; 1882; Buller, Walter Lawry ; view 2",ImageObject,https://media.tepapa.govt.nz/collection/360226/full,https://media.tepapa.govt.nz/collection/360226/thumb,No Known Copyright Restrictions,4042,6495,,,"Overall: 157mm (width), 244mm (length), 14mm (depth)","Sir Walter Buller (author), George Didsbury (printer), Johannes Keulemans (illustrator)",1882,"New Zealand, Wellington",-42.0,174.0,printing,bound book,"printing paper, ink",rare books,Biology,New Zealand,,"Bequest of Clarance West, 2004",6.0,https://collections.tepapa.govt.nz/object/1466269,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350551,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 01,ImageObject,https://media.tepapa.govt.nz/collection/350551/full,https://media.tepapa.govt.nz/collection/350551/thumb,No Known Copyright Restrictions,4699,6665,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350552,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 02,ImageObject,https://media.tepapa.govt.nz/collection/350552/full,https://media.tepapa.govt.nz/collection/350552/thumb,No Known Copyright Restrictions,4980,7200,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350553,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 03,ImageObject,https://media.tepapa.govt.nz/collection/350553/full,https://media.tepapa.govt.nz/collection/350553/thumb,No Known Copyright Restrictions,4980,7224,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350554,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 04,ImageObject,https://media.tepapa.govt.nz/collection/350554/full,https://media.tepapa.govt.nz/collection/350554/thumb,No Known Copyright Restrictions,4956,7200,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350555,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 05,ImageObject,https://media.tepapa.govt.nz/collection/350555/full,https://media.tepapa.govt.nz/collection/350555/thumb,No Known Copyright Restrictions,5004,7224,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350556,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 06,ImageObject,https://media.tepapa.govt.nz/collection/350556/full,https://media.tepapa.govt.nz/collection/350556/thumb,No Known Copyright Restrictions,4980,7200,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350557,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 07,ImageObject,https://media.tepapa.govt.nz/collection/350557/full,https://media.tepapa.govt.nz/collection/350557/thumb,No Known Copyright Restrictions,4980,7224,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
1466442,RB001172,Los Calendarios Mexicanos,25,,350558,RB001172; Los calendarios Mexicanos; 1907; Mexican; Museo Nacional de Mexico ; view 08,ImageObject,https://media.tepapa.govt.nz/collection/350558/full,https://media.tepapa.govt.nz/collection/350558/thumb,No Known Copyright Restrictions,4932,7200,,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico (editor), Mariano de Echeverría y Veytia (author), Genaro López (lithographer)",1907,Mexico City,19.4,-99.15,printing,,"printing paper, ink",rare books,"Indigenous peoples, Mexico City","Calendars, Religious calendars",Mexican,,6.0,https://collections.tepapa.govt.nz/object/1466442,Te Papa Collections Online
